name,rank,count,prop100k,source
Solis,392,80233,26.842915641076512,census_2020_last_names_by_race_hispanic
Bush,393,80122,26.805779255347954,census_2020_last_names_by_race_hispanic
Warner,394,80118,26.80444100721359,census_2020_last_names_by_race_hispanic
Mccarthy,395,80108,26.801095386877684,census_2020_last_names_by_race_hispanic
Paul,396,80097,26.797415204508184,census_2020_last_names_by_race_hispanic
Fletcher,397,79835,26.709759951707444,census_2020_last_names_by_race_hispanic
Klein,398,79552,26.615078896201297,census_2020_last_names_by_race_hispanic
Reeves,399,79326,26.539467876609812,census_2020_last_names_by_race_hispanic
Page,400,79314,26.535453132206726,census_2020_last_names_by_race_hispanic
Rivas,401,78862,26.384231093023764,census_2020_last_names_by_race_hispanic
Erickson,402,78808,26.366164743209872,census_2020_last_names_by_race_hispanic
Simon,403,78701,26.330366605615673,census_2020_last_names_by_race_hispanic
Cervantes,404,78517,26.268807191434998,census_2020_last_names_by_race_hispanic
Velasquez,405,78234,26.174126135928855,census_2020_last_names_by_race_hispanic
Francis,406,78198,26.162081902719589,census_2020_last_names_by_race_hispanic
Daniel,407,78123,26.136989750200296,census_2020_last_names_by_race_hispanic
Ochoa,408,77931,26.072753839750895,census_2020_last_names_by_race_hispanic
Hardy,409,77922,26.069742781448578,census_2020_last_names_by_race_hispanic
Thornton,410,77910,26.065728037045488,census_2020_last_names_by_race_hispanic
Baldwin,411,77881,26.056025738071366,census_2020_last_names_by_race_hispanic
Pacheco,412,76943,25.742206550563356,census_2020_last_names_by_race_hispanic
Shah,413,76855,25.71276509160738,census_2020_last_names_by_race_hispanic
Aguirre,414,76796,25.693025931625538,census_2020_last_names_by_race_hispanic
Calderon,415,76428,25.569907103264185,census_2020_last_names_by_race_hispanic
Oconnor,416,76316,25.532436155502037,census_2020_last_names_by_race_hispanic
Delacruz,417,76225,25.501991010445288,census_2020_last_names_by_race_hispanic
Cummings,418,76172,25.484259222664992,census_2020_last_names_by_race_hispanic
Serrano,419,76051,25.443777216600523,census_2020_last_names_by_race_hispanic
Ball,420,76008,25.429391049156127,census_2020_last_names_by_race_hispanic
Cardenas,421,75996,25.425376304753041,census_2020_last_names_by_race_hispanic
Higgins,422,75781,25.353445467531056,census_2020_last_names_by_race_hispanic
Bowen,423,75672,25.316978205869674,census_2020_last_names_by_race_hispanic
Gill,424,75535,25.271143207267762,census_2020_last_names_by_race_hispanic
Griffith,425,75478,25.252073171353096,census_2020_last_names_by_race_hispanic
Sharp,426,75463,25.247054740849237,census_2020_last_names_by_race_hispanic
Robbins,427,75400,25.225977332733024,census_2020_last_names_by_race_hispanic
Blair,428,75384,25.220624340195574,census_2020_last_names_by_race_hispanic
Quinn,429,75251,25.176127589728026,census_2020_last_names_by_race_hispanic
Barber,430,75161,25.146017006704867,census_2020_last_names_by_race_hispanic
Kaur,431,75046,25.107542372841944,census_2020_last_names_by_race_hispanic
Cross,432,75035,25.103862190472448,census_2020_last_names_by_race_hispanic
Rosales,433,74769,25.014868689537344,census_2020_last_names_by_race_hispanic
Ramsey,434,74666,24.980408800077509,census_2020_last_names_by_race_hispanic
Christensen,435,74664,24.979739676010329,census_2020_last_names_by_race_hispanic
Moss,436,74470,24.914834641493744,census_2020_last_names_by_race_hispanic
Ahmed,437,74458,24.910819897090658,census_2020_last_names_by_race_hispanic
Dennis,438,74379,24.884389496436999,census_2020_last_names_by_race_hispanic
Swanson,439,74015,24.762608916210016,census_2020_last_names_by_race_hispanic
Chandler,440,73879,24.717108479641688,census_2020_last_names_by_race_hispanic
Rodgers,441,73646,24.63915552581507,census_2020_last_names_by_race_hispanic
Fitzgerald,442,72557,24.274817471234883,census_2020_last_names_by_race_hispanic
Curry,443,72444,24.237011961439141,census_2020_last_names_by_race_hispanic
Roman,444,72391,24.219280173658841,census_2020_last_names_by_race_hispanic
Stevenson,445,72286,24.184151160131822,census_2020_last_names_by_race_hispanic
Mclaughlin,446,71961,24.075418499214873,census_2020_last_names_by_race_hispanic
Doyle,447,71863,24.042631419922991,census_2020_last_names_by_race_hispanic
Manning,448,71809,24.024565070109098,census_2020_last_names_by_race_hispanic
Garner,449,71498,23.920516277662415,census_2020_last_names_by_race_hispanic
Blake,450,71425,23.896093249210296,census_2020_last_names_by_race_hispanic
Walton,451,71361,23.874681279060496,census_2020_last_names_by_race_hispanic
Newton,452,71351,23.87133565872459,census_2020_last_names_by_race_hispanic
Mcgee,453,71307,23.856614929246604,census_2020_last_names_by_race_hispanic
Reese,454,71141,23.801077631670562,census_2020_last_names_by_race_hispanic
Gross,455,70852,23.704389203962869,census_2020_last_names_by_race_hispanic
Burgess,456,70718,23.659557891461727,census_2020_last_names_by_race_hispanic
Montoya,457,70671,23.643833475882968,census_2020_last_names_by_race_hispanic
Franco,458,70637,23.632458366740885,census_2020_last_names_by_race_hispanic
Harmon,459,70550,23.603351469818502,census_2020_last_names_by_race_hispanic
Fischer,460,70511,23.590303550508466,census_2020_last_names_by_race_hispanic
Trujillo,461,70403,23.554170850880681,census_2020_last_names_by_race_hispanic
Adkins,462,70363,23.540788369537054,census_2020_last_names_by_race_hispanic
Person,463,70174,23.477556145188426,census_2020_last_names_by_race_hispanic
Webster,464,70161,23.47320683875175,census_2020_last_names_by_race_hispanic
Brady,465,70047,23.435066766922418,census_2020_last_names_by_race_hispanic
Clarke,466,70011,23.423022533713155,census_2020_last_names_by_race_hispanic
Wolf,467,69917,23.391573702555636,census_2020_last_names_by_race_hispanic
Mack,468,69776,23.344400455819358,census_2020_last_names_by_race_hispanic
Goodman,469,69577,23.277822611134827,census_2020_last_names_by_race_hispanic
Colon,470,68998,23.084111193685853,census_2020_last_names_by_race_hispanic
Potter,471,68997,23.083776631652263,census_2020_last_names_by_race_hispanic
Goodwin,472,68963,23.072401522510184,census_2020_last_names_by_race_hispanic
Suarez,473,68838,23.030581268311352,census_2020_last_names_by_race_hispanic
Castaneda,474,68636,22.962999737526047,census_2020_last_names_by_race_hispanic
Hines,475,68581,22.944598825678565,census_2020_last_names_by_race_hispanic
Escobar,476,68460,22.904116819614099,census_2020_last_names_by_race_hispanic
Guerra,477,68407,22.886385031833797,census_2020_last_names_by_race_hispanic
Todd,478,68395,22.882370287430707,census_2020_last_names_by_race_hispanic
Tate,479,68390,22.880697477262753,census_2020_last_names_by_race_hispanic
Cannon,480,68041,22.763935327539627,census_2020_last_names_by_race_hispanic
Hubbard,481,68031,22.760589707203721,census_2020_last_names_by_race_hispanic
Mullins,482,67835,22.69501554861996,census_2020_last_names_by_race_hispanic
Rowe,483,67831,22.693677300485597,census_2020_last_names_by_race_hispanic
Camacho,484,67599,22.616058908692573,census_2020_last_names_by_race_hispanic
Valencia,485,67405,22.551153874175991,census_2020_last_names_by_race_hispanic
Hodges,486,67360,22.536098582664412,census_2020_last_names_by_race_hispanic
Saunders,487,67352,22.533422086395685,census_2020_last_names_by_race_hispanic
Gallagher,488,67066,22.437737344788768,census_2020_last_names_by_race_hispanic
Malone,489,66928,22.391567784153263,census_2020_last_names_by_race_hispanic
Farmer,490,66667,22.30424709338611,census_2020_last_names_by_race_hispanic
Hampton,491,66633,22.29287198424403,census_2020_last_names_by_race_hispanic
Townsend,492,66493,22.246033299541342,census_2020_last_names_by_race_hispanic
Sherman,493,66346,22.19685268060352,census_2020_last_names_by_race_hispanic
Hammond,494,66318,22.18748494366298,census_2020_last_names_by_race_hispanic
Yu,495,66156,22.133285894221302,census_2020_last_names_by_race_hispanic
Ingram,496,66120,22.121241661012039,census_2020_last_names_by_race_hispanic
Maxwell,497,65829,22.023884109237169,census_2020_last_names_by_race_hispanic
Gallegos,498,65598,21.946600279477732,census_2020_last_names_by_race_hispanic
Wise,499,65596,21.945931155410552,census_2020_last_names_by_race_hispanic
Orozco,500,65402,21.881026120893971,census_2020_last_names_by_race_hispanic
Velazquez,501,65353,21.864632581248031,census_2020_last_names_by_race_hispanic
Schroeder,502,65286,21.842216924997459,census_2020_last_names_by_race_hispanic
Huynh,503,65148,21.796047364361954,census_2020_last_names_by_race_hispanic
Waters,504,65036,21.758576416599801,census_2020_last_names_by_race_hispanic
Andrade,505,64946,21.728465833576646,census_2020_last_names_by_race_hispanic
Barton,506,64761,21.666571857362381,census_2020_last_names_by_race_hispanic
Logan,507,64755,21.664564485160838,census_2020_last_names_by_race_hispanic
Yoder,508,64632,21.623413355029189,census_2020_last_names_by_race_hispanic
Parsons,509,64627,21.621740544861236,census_2020_last_names_by_race_hispanic
Santana,510,64579,21.605681567248887,census_2020_last_names_by_race_hispanic
Buchanan,511,64348,21.528397737489453,census_2020_last_names_by_race_hispanic
Glover,512,64341,21.526055803254319,census_2020_last_names_by_race_hispanic
Osborne,513,64098,21.444757229091799,census_2020_last_names_by_race_hispanic
Norman,514,63944,21.393234675918841,census_2020_last_names_by_race_hispanic
Harrington,515,63775,21.336693692242026,census_2020_last_names_by_race_hispanic
Frank,516,63608,21.280821832632391,census_2020_last_names_by_race_hispanic
Strickland,517,63585,21.273126905859808,census_2020_last_names_by_race_hispanic
Pineda,518,63437,21.223611724888396,census_2020_last_names_by_race_hispanic
Casey,519,63424,21.219262418451716,census_2020_last_names_by_race_hispanic
Floyd,520,63374,21.202534316772184,census_2020_last_names_by_race_hispanic
Ibarra,521,63358,21.197181324234737,census_2020_last_names_by_race_hispanic
Salas,522,63317,21.183464280857521,census_2020_last_names_by_race_hispanic
Gibbs,523,63006,21.079415488410838,census_2020_last_names_by_race_hispanic
Patton,524,62929,21.053654211824359,census_2020_last_names_by_race_hispanic
Bowers,525,62913,21.048301219286909,census_2020_last_names_by_race_hispanic
Charles,526,62686,20.972355637661838,census_2020_last_names_by_race_hispanic
Bauer,527,62667,20.965998959023615,census_2020_last_names_by_race_hispanic
Tyler,528,62380,20.869979655383105,census_2020_last_names_by_race_hispanic
Cobb,529,62205,20.811431299504747,census_2020_last_names_by_race_hispanic
Mueller,530,62147,20.792026701556491,census_2020_last_names_by_race_hispanic
Lloyd,531,62010,20.746191702954576,census_2020_last_names_by_race_hispanic
Villanueva,532,61969,20.73247465957736,census_2020_last_names_by_race_hispanic
Mercado,533,61773,20.666900500993599,census_2020_last_names_by_race_hispanic
Mcguire,534,61752,20.659874698288196,census_2020_last_names_by_race_hispanic
Mcbride,535,61751,20.659540136254606,census_2020_last_names_by_race_hispanic
Moody,536,61480,20.568873825151542,census_2020_last_names_by_race_hispanic
Flynn,537,61341,20.522369702482447,census_2020_last_names_by_race_hispanic
Villarreal,538,61336,20.520696892314493,census_2020_last_names_by_race_hispanic
French,539,61329,20.51835495807936,census_2020_last_names_by_race_hispanic
Zamora,540,61244,20.489917185224158,census_2020_last_names_by_race_hispanic
Pope,541,61177,20.467501528973585,census_2020_last_names_by_race_hispanic
Hartman,542,61086,20.43705638391684,census_2020_last_names_by_race_hispanic
Mccormick,543,61083,20.43605269781607,census_2020_last_names_by_race_hispanic
Sparks,544,61073,20.43270707748016,census_2020_last_names_by_race_hispanic
Conner,545,61028,20.417651785968584,census_2020_last_names_by_race_hispanic
Hogan,546,61016,20.413637041565497,census_2020_last_names_by_race_hispanic
Kramer,547,60950,20.391555947348515,census_2020_last_names_by_race_hispanic
Lindsey,548,60657,20.293529271506461,census_2020_last_names_by_race_hispanic
Macias,549,60590,20.271113615255892,census_2020_last_names_by_race_hispanic
Yates,550,60581,20.268102556953576,census_2020_last_names_by_race_hispanic
Lang,551,59955,20.058666723925842,census_2020_last_names_by_race_hispanic
Shepherd,552,59896,20.038927563943997,census_2020_last_names_by_race_hispanic
Marsh,553,59877,20.032570885305773,census_2020_last_names_by_race_hispanic
Bautista,554,59869,20.02989438903705,census_2020_last_names_by_race_hispanic
Lam,555,59770,19.996772747711578,census_2020_last_names_by_race_hispanic
Norton,556,59666,19.961978296218152,census_2020_last_names_by_race_hispanic
Barrera,557,59196,19.804734140430558,census_2020_last_names_by_race_hispanic
Pratt,558,59174,19.797373775691568,census_2020_last_names_by_race_hispanic
Stokes,559,59097,19.771612499105089,census_2020_last_names_by_race_hispanic
Drake,560,59055,19.757560893694283,census_2020_last_names_by_race_hispanic
Owen,561,58962,19.726446624570354,census_2020_last_names_by_race_hispanic
Arias,562,58926,19.714402391361094,census_2020_last_names_by_race_hispanic
Petersen,563,58885,19.700685347983875,census_2020_last_names_by_race_hispanic
Cain,564,58521,19.578904767756889,census_2020_last_names_by_race_hispanic
Melendez,565,58520,19.578570205723299,census_2020_last_names_by_race_hispanic
Brock,566,58368,19.527716776617524,census_2020_last_names_by_race_hispanic
Trevino,566,58368,19.527716776617524,census_2020_last_names_by_race_hispanic
Burnett,568,58194,19.469502982772756,census_2020_last_names_by_race_hispanic
Mckenzie,569,58046,19.419987801801344,census_2020_last_names_by_race_hispanic
Morton,570,58028,19.413965685196711,census_2020_last_names_by_race_hispanic
Olsen,571,57626,19.279471747693279,census_2020_last_names_by_race_hispanic
Lamb,572,57573,19.26173995991298,census_2020_last_names_by_race_hispanic
Hess,573,57557,19.256386967375526,census_2020_last_names_by_race_hispanic
Ballard,574,57424,19.211890216907975,census_2020_last_names_by_race_hispanic
Patrick,575,57411,19.207540910471295,census_2020_last_names_by_race_hispanic
Lozano,576,57179,19.129922518678271,census_2020_last_names_by_race_hispanic
Shaffer,577,57111,19.107172300394112,census_2020_last_names_by_race_hispanic
Mora,578,57092,19.100815621755888,census_2020_last_names_by_race_hispanic
Nash,579,57028,19.079403651606089,census_2020_last_names_by_race_hispanic
Hoover,580,57000,19.070035914665549,census_2020_last_names_by_race_hispanic
Cochran,581,56354,18.853908840966007,census_2020_last_names_by_race_hispanic
Vang,582,56261,18.822794571842081,census_2020_last_names_by_race_hispanic
